Age,Fnlwgt,Education_num,Capital-gain,WorkClass_cat,Marital_status_cat,occupation_cat,Relationship_cat,Race_cat,Sex_cat
37,0.2860637589818123,9,0,4.0,4,8.0,3,4,1
28,0.05048152021841594,9,0,2.0,4,8.0,3,2,1
39,0.07692438298854946,9,0,4.0,2,1.0,5,4,0
46,0.27773189714891133,10,0,7.0,4,4.0,1,4,0
35,0.009993072628733649,13,0,4.0,5,4.0,4,4,0
36,0.15601051330462776,10,99999,6.0,2,12.0,0,4,1
34,0.0825688322625338,9,0,4.0,2,7.0,0,4,1
44,0.06997867456296437,14,0,4.0,2,4.0,0,4,1
34,0.007805517447467434,13,0,5.0,0,4.0,1,4,1
28,0.12126363401746784,9,0,6.0,2,12.0,0,4,1
38,0.09976365439208922,15,0,5.0,2,10.0,0,4,1
64,0.13120848670895532,13,0,4.0,2,7.0,0,4,1
19,0.0240610695317912,10,0,4.0,4,7.0,3,4,0
35,0.10251966150962362,13,0,4.0,2,12.0,0,4,1
61,0.12898289890112877,9,0,4.0,4,1.0,1,4,0
45,0.10632292416565926,10,0,4.0,0,12.0,4,4,0
36,0.06790589641542495,9,0,4.0,2,14.0,0,4,1
34,0.027337308648347616,9,0,4.0,4,14.0,4,2,1
27,0.017704187663845912,11,0,4.0,2,12.0,0,4,1
22,0.08789136251884652,6,0,4.0,4,3.0,4,4,1
26,0.011254261691636897,13,0,4.0,4,13.0,1,4,0
19,0.1109513589872455,7,0,4.0,4,8.0,2,4,0
36,0.1363218375191861,9,0,4.0,0,5.0,1,4,1
51,0.12511104168647533,13,14084,4.0,0,4.0,1,4,1
63,0.07233873487184363,9,99999,4.0,2,3.0,0,4,1
51,0.0544532130777903,9,0,4.0,2,1.0,0,4,1
20,0.07666290868094701,10,0,7.0,4,1.0,3,4,0
42,0.06227503022235503,11,0,6.0,2,10.0,0,4,1
40,0.11415017454258976,13,0,4.0,4,7.0,3,4,0
25,0.028265033074802028,10,0,4.0,2,3.0,0,4,1
40,0.1137243449559229,11,0,4.0,0,1.0,4,4,0
41,0.18004713329077301,13,0,4.0,2,7.0,5,4,0
49,0.07463359639233372,9,0,4.0,4,6.0,3,4,1
46,0.11944689694516511,9,0,4.0,5,7.0,3,2,0
32,0.1071861289577702,9,0,6.0,5,12.0,1,4,1
28,0.11068648890941443,10,0,4.0,2,6.0,0,2,1
19,0.13050352480949728,9,0,4.0,4,7.0,2,2,1
19,0.10330612189456813,9,0,4.0,4,1.0,3,4,0
18,0.07018717485500062,7,0,4.0,4,1.0,3,2,1
39,0.11309952323385991,9,0,4.0,4,12.0,1,4,1
60,0.10590592358158678,13,0,6.0,0,10.0,1,4,0
46,0.12922603604949676,13,0,2.0,0,10.0,1,4,0
38,0.05977234756387444,4,0,4.0,2,7.0,5,4,0
36,0.10864495184797816,9,0,4.0,2,7.0,0,4,1
45,0.02674440716643349,10,0,4.0,2,12.0,0,4,1
60,0.2354002254791432,13,0,7.0,0,10.0,1,4,0
30,0.07041333315222559,7,0,4.0,2,3.0,0,4,1
22,0.2184329199549042,10,0,4.0,4,13.0,1,4,0
23,0.09281522935032124,10,0,4.0,4,4.0,1,4,1
48,0.08032762391165564,10,0,7.0,4,10.0,1,2,0
46,0.28257222803276244,9,0,4.0,2,8.0,3,4,0
43,0.11988630961274638,14,0,4.0,2,4.0,0,4,1
25,0.06829708914576005,9,0,4.0,2,14.0,3,3,1
50,0.0668715448037924,10,0,4.0,4,10.0,1,4,1
61,0.09804811127259885,9,0,5.0,0,12.0,1,4,1
35,0.12510425014601811,13,0,4.0,4,12.0,1,4,1
65,0.16444221078224963,10,0,2.0,0,4.0,1,4,0
56,0.053637549068879804,9,0,4.0,2,14.0,0,1,1
43,0.09677945151519268,13,0,6.0,2,7.0,5,1,0
55,0.04886241697341791,9,0,4.0,2,14.0,0,4,1
22,0.14536749025413945,10,0,4.0,4,1.0,3,4,0
40,0.1603625324296057,10,0,4.0,0,7.0,3,4,1
35,0.028546202849730376,9,0,4.0,2,5.0,0,4,1
22,0.013886662772850137,10,0,4.0,4,7.0,3,4,1
20,0.05679969030575516,5,0,4.0,2,7.0,0,4,1
46,0.24679778867442712,8,0,2.0,2,8.0,0,4,1
43,0.15748699420002446,9,0,4.0,5,14.0,4,4,1
46,0.15027641569660832,9,0,1.0,0,1.0,4,2,0
39,0.2132930821368903,7,2635,4.0,2,8.0,0,2,1
34,0.04413550481520218,9,0,4.0,4,4.0,4,4,0
35,0.014338300213254372,9,0,4.0,0,8.0,1,4,0
30,0.2948024340880999,9,0,4.0,4,1.0,4,4,1
25,0.09475896822917375,9,0,4.0,4,7.0,1,2,1
44,0.07686393827848033,14,0,4.0,2,4.0,0,4,1
35,0.08259939419459122,9,0,4.0,0,1.0,4,4,0
41,0.096997459963869,9,0,4.0,2,6.0,0,4,1
43,0.1299574849567379,13,7298,1.0,2,1.0,0,4,1
32,0.1497405631545347,10,0,4.0,4,1.0,1,4,0
50,0.19901522663370508,4,0,4.0,2,3.0,0,4,1
20,0.07384985262357208,10,0,4.0,4,1.0,3,4,0
29,0.12680621018459406,9,0,4.0,2,1.0,5,4,0
38,0.10517039975007131,15,99999,4.0,2,10.0,0,4,1
20,0.017988753209002867,6,0,4.0,4,6.0,4,4,1
41,0.16399804403634832,9,0,4.0,4,12.0,4,2,0
27,0.07999212181306964,10,0,4.0,4,4.0,1,4,0
37,0.13008720337947052,5,0,4.0,2,3.0,0,4,1
62,0.14212860461009766,14,0,7.0,5,10.0,4,4,0
31,0.09791975115795765,6,0,4.0,0,8.0,1,4,1
49,0.04078184213743361,10,0,4.0,0,1.0,1,1,0
33,0.04848209070781435,13,0,2.0,4,10.0,1,2,0
31,0.22221716629765964,9,0,4.0,2,3.0,0,4,1
19,0.05408986566332976,10,0,4.0,4,8.0,2,4,0
44,0.05903071134594749,4,0,4.0,2,7.0,0,4,1
31,0.3013474416267098,10,0,5.0,4,4.0,1,4,1
62,0.1224039336602328,9,0,4.0,6,5.0,4,4,0
65,0.06737072302739708,10,0,6.0,2,4.0,0,4,1
17,0.1418372475244835,5,0,4.0,2,8.0,0,4,1
60,0.04966517705545972,9,0,4.0,2,14.0,0,4,1
31,0.12485567976528436,7,0,4.0,2,3.0,0,4,1
29,0.17206571494546394,10,0,4.0,4,8.0,4,2,0
53,0.11236060363211584,9,0,4.0,2,7.0,0,4,1
44,0.1314414365466375,10,0,4.0,2,12.0,0,4,1
43,0.06813409217478708,7,0,4.0,2,12.0,0,4,1
40,0.11227095529808072,10,0,1.0,2,3.0,0,4,1
18,0.11615571643960283,7,0,4.0,4,12.0,3,2,0
47,0.07062794583067332,9,0,4.0,0,3.0,4,4,0
38,0.07484820907078144,13,4064,1.0,2,10.0,0,4,1
37,0.13795927792341858,12,0,4.0,2,8.0,5,4,0
40,0.20226294128034122,10,0,4.0,5,12.0,1,0,0
57,0.033686040667744256,9,0,5.0,2,10.0,0,2,1
43,0.031799350728732294,9,4101,4.0,5,8.0,1,4,0
32,0.14596989989269366,13,0,4.0,2,10.0,0,3,1
64,0.15428002879613154,10,0,4.0,2,12.0,0,4,1
18,0.07237201342008394,8,0,4.0,4,12.0,3,4,0
40,0.05632971570611646,13,0,6.0,4,4.0,1,4,1
17,0.43940451773271216,7,0,4.0,4,7.0,3,2,0
23,0.1379429782263213,9,0,4.0,4,7.0,1,4,1
45,0.10752027274826477,11,0,4.0,0,1.0,4,2,0
45,0.053489493486912704,14,0,6.0,0,10.0,1,4,0
27,0.20806155852270414,6,0,4.0,4,8.0,1,4,1
23,0.10059154317382268,10,0,4.0,3,6.0,4,4,1
58,0.1389134893576561,9,0,6.0,2,5.0,0,1,1
35,0.20147783920348813,9,0,4.0,0,13.0,4,4,0
47,0.012601703318346669,14,0,4.0,0,10.0,1,4,1
33,0.05910270167479388,9,0,4.0,2,4.0,0,4,1
27,0.11972874587413918,13,0,4.0,5,10.0,1,1,1
46,0.04806984420206191,12,0,4.0,2,7.0,0,4,1
24,0.2659431412232923,10,0,4.0,2,3.0,0,4,1
40,0.15179160837261108,10,0,4.0,2,3.0,0,4,1
44,0.12198149984379458,9,0,4.0,4,8.0,3,4,0
31,0.09297550970511131,13,0,2.0,2,11.0,0,4,1
37,0.09550535852542073,11,7688,4.0,2,1.0,0,4,1
23,0.28749881148042,11,0,4.0,5,4.0,3,4,0
30,0.06587590497276592,13,0,5.0,2,12.0,0,4,1
31,0.16020768530718138,10,0,4.0,2,8.0,0,2,1
24,0.06818570788226186,9,0,4.0,4,7.0,1,4,0
32,0.13366974097064696,10,3464,4.0,2,4.0,0,4,1
27,0.11637576235041633,9,0,4.0,4,14.0,3,4,1
35,0.06448431833308431,9,0,2.0,4,1.0,4,0,1
27,0.11077138316512952,13,0,4.0,4,4.0,1,4,1
30,0.11271919696825634,13,0,6.0,2,12.0,0,4,1
33,0.01761589763790223,9,0,6.0,4,5.0,3,4,1
34,0.14709661645454422,16,0,4.0,2,10.0,0,4,1
29,0.12896931582021434,10,0,4.0,2,3.0,0,4,1
26,0.28035954415180453,14,2174,2.0,4,10.0,1,4,0
39,0.09528667092269869,9,0,6.0,4,3.0,3,4,1
37,0.018204045041496315,10,3103,5.0,2,4.0,0,4,1
51,0.13041048070523356,10,0,4.0,0,4.0,1,4,0
40,0.07050841471862648,10,4934,4.0,5,3.0,4,4,1
53,0.18904592439657164,4,0,4.0,2,3.0,0,1,1
58,0.04732888713818068,10,0,1.0,2,13.0,0,1,1
29,0.08326768177558033,13,0,4.0,2,13.0,0,4,1
33,0.2992617595523017,9,0,4.0,2,7.0,0,3,1
57,0.15818041048070525,14,0,4.0,2,4.0,0,4,1
69,0.014978063324323223,9,0,7.0,2,11.0,0,4,1
20,0.11713437741948629,10,0,4.0,4,1.0,3,4,0
56,0.2579936431181321,9,0,4.0,6,12.0,4,4,0
49,0.10598334714279893,3,0,4.0,2,3.0,0,4,1
34,0.20186359870145748,9,0,4.0,2,7.0,0,4,1
70,0.04410018880482471,9,0,4.0,2,3.0,0,4,1
44,0.13624033903369961,13,0,4.0,0,4.0,4,4,0
37,0.23743429184607653,13,10520,4.0,4,10.0,1,4,1
58,0.1532130777903044,13,0,2.0,2,10.0,0,4,1
42,0.054885155050868634,10,0,6.0,2,10.0,3,4,0
41,0.14459732956629223,9,0,4.0,2,12.0,0,4,1
28,0.02616712622757094,9,0,4.0,4,1.0,1,4,0
47,0.07565504407709757,14,7688,2.0,2,10.0,0,4,1
24,0.1610043330028117,9,0,4.0,2,7.0,5,4,0
58,0.14264000760652532,9,7688,6.0,2,8.0,0,4,1
18,0.1965994756930767,9,0,4.0,4,1.0,3,4,0
50,0.12429401936947337,10,0,4.0,2,4.0,0,4,1
69,0.3595794678148898,10,2050,4.0,6,1.0,1,4,0
84,0.15537686257997038,14,0,4.0,4,10.0,1,4,1
47,0.0796158704717404,13,0,4.0,2,4.0,0,4,1
19,0.24583814400782386,8,0,4.0,4,6.0,3,4,1
24,0.2511925945042855,10,0,4.0,4,10.0,1,2,1
48,0.11749772483394683,13,0,4.0,2,7.0,0,4,1
53,0.012334795778378453,9,0,4.0,0,7.0,1,4,1
58,0.02554162535146222,10,0,4.0,2,12.0,0,4,1
22,0.12571277217098384,10,0,4.0,4,6.0,2,4,1
36,0.06769264204506867,10,0,6.0,2,4.0,0,4,1
34,0.222880020646283,8,0,4.0,4,1.0,4,4,0
43,0.11775512421727496,2,0,4.0,6,10.0,4,4,0
37,0.13492074272286442,9,0,4.0,2,6.0,0,4,1
43,0.2298094293747708,15,0,4.0,5,13.0,1,4,1
42,0.1210646418820717,10,0,4.0,2,13.0,5,4,0
21,0.03937463495470043,10,0,4.0,4,8.0,3,4,1
49,0.11325776612651282,9,0,6.0,2,12.0,0,4,1
35,0.15607571209301693,9,0,4.0,2,8.0,2,2,1
49,0.0715481995626248,10,0,6.0,6,3.0,4,4,0
28,0.04770785509569281,10,0,4.0,4,8.0,1,2,1
51,0.12298732698550685,2,0,4.0,2,3.0,0,4,1
30,0.11826448975156545,13,0,4.0,4,7.0,1,4,0
19,0.21143423751375287,4,0,4.0,4,8.0,1,4,1
56,0.24366620936960923,5,0,4.0,2,8.0,0,4,1
20,0.018773176131810218,9,0,4.0,4,8.0,1,4,1
22,0.035320764455793865,10,0,4.0,4,1.0,3,4,0
33,0.12657733527118623,9,99999,4.0,2,7.0,0,4,1
54,0.12543296070414692,9,0,4.0,0,7.0,2,4,1
22,0.1343910025672023,10,0,4.0,4,3.0,1,4,1
68,0.0895478192363592,10,0,4.0,0,9.0,2,4,0
56,0.09737167384306109,13,0,2.0,0,4.0,4,4,0
23,0.041202917645780414,9,0,4.0,4,7.0,1,4,1
69,0.06469825185748632,5,0,6.0,2,1.0,0,4,1
41,0.10253392374458375,13,0,4.0,4,13.0,1,4,1
33,0.14196968256339904,9,0,4.0,4,7.0,4,2,0
18,0.293759253473873,7,0,4.0,4,12.0,3,4,0
17,0.0965166188994988,7,0,4.0,4,8.0,3,2,1
31,0.07361146955352413,7,0,4.0,0,6.0,2,2,1
50,0.10008353594762365,10,0,4.0,2,13.0,0,4,1
62,0.1891233479577838,6,0,4.0,6,6.0,1,4,0
41,0.025379307534534983,9,0,4.0,0,1.0,4,4,0
20,0.09173129949335108,9,0,1.0,4,8.0,1,4,0
23,0.14646500319202402,12,0,4.0,4,12.0,3,4,1
18,0.27895505358525424,9,0,4.0,4,8.0,1,4,1
53,0.03534113907716548,4,0,4.0,5,7.0,1,4,1
42,0.29451854769698865,5,0,4.0,2,3.0,0,4,1
23,0.1484216459977452,13,0,4.0,4,10.0,1,4,1
43,0.024855000611238638,9,0,4.0,0,1.0,2,4,0
47,0.1058869072683066,9,0,4.0,2,12.0,0,4,1
53,0.11977492834924819,3,0,2.0,2,8.0,0,4,1
28,0.08407383762785076,6,0,4.0,4,6.0,1,4,1
28,0.07301449314733569,10,0,7.0,2,11.0,0,4,1
44,0.22020075793591504,10,0,4.0,2,10.0,0,4,1
58,0.11865228671167194,9,0,4.0,2,7.0,0,4,1
25,0.14035601255076677,4,0,4.0,4,7.0,1,4,0
26,0.13525352820526754,9,0,4.0,4,7.0,4,4,0
36,0.18193450238383072,10,3456,6.0,2,5.0,0,4,1
27,0.06636150011545619,9,0,4.0,0,8.0,1,4,0
39,0.18643050216650142,16,0,4.0,2,4.0,0,4,1
25,0.06124271607285965,13,0,4.0,2,4.0,0,4,1
17,0.18668246831746377,7,0,4.0,4,8.0,3,4,0
39,0.1261949715434455,13,0,4.0,0,4.0,1,4,1
52,0.0725513100881542,9,0,4.0,2,7.0,0,4,1
24,0.1101424865187922,13,0,4.0,4,12.0,1,4,0
26,0.18295934583882317,11,0,6.0,2,5.0,0,4,1
24,0.24819005446815448,13,0,4.0,4,7.0,1,4,0
32,0.09424484861656321,9,0,4.0,2,6.0,0,4,1
49,0.11834530908300622,14,0,2.0,2,11.0,0,4,1
20,0.09317518099455319,10,0,4.0,4,7.0,2,4,0
40,0.12643607122967632,7,0,4.0,2,5.0,0,4,1
52,0.1267152035424675,15,0,4.0,0,4.0,1,4,1
33,0.11167058312166366,9,0,4.0,4,1.0,1,4,1
19,0.10392754784640253,9,0,4.0,2,7.0,2,4,1
37,0.1363218375191861,11,0,4.0,2,10.0,0,4,1
21,0.017634913951182406,10,0,7.0,4,13.0,3,4,0
33,0.07706768449219652,10,0,4.0,4,1.0,1,4,1
28,0.09260944567446788,12,0,4.0,0,10.0,1,4,0
48,0.17736107903994786,9,0,4.0,2,3.0,0,4,1
43,0.13333695548824384,13,0,4.0,5,13.0,1,4,1
32,0.12243789136251884,9,0,4.0,2,7.0,0,4,1
28,0.1165428342456636,9,0,4.0,4,8.0,3,4,1
47,0.15711957186128958,13,0,6.0,2,10.0,0,1,1
37,0.12188709743143941,13,0,4.0,2,1.0,0,4,1
26,0.1691046033061219,10,0,4.0,5,12.0,2,2,1
55,0.07791866451148449,9,0,4.0,2,8.0,0,4,1
40,0.1260740821233072,12,0,4.0,0,12.0,4,4,0
31,0.13934543133073443,13,0,4.0,2,4.0,0,4,1
39,0.05043805435948982,9,0,4.0,2,8.0,0,4,1
54,0.0582483258852773,10,0,5.0,2,12.0,0,4,1
38,0.13829749663818747,10,0,4.0,2,12.0,0,1,1
53,0.12272109859958436,9,0,6.0,2,5.0,0,4,1
27,0.21858369215305418,12,0,6.0,4,10.0,1,4,0
42,0.08469118865541082,13,0,4.0,2,4.0,0,4,1
62,0.07098993493704242,10,0,4.0,0,1.0,1,4,0
47,0.12010024313714837,7,0,4.0,2,1.0,0,4,1
26,0.052541394439086675,13,0,4.0,4,4.0,1,4,0
33,0.12071419839447983,9,0,4.0,4,7.0,4,2,0
59,0.05906127327800492,10,0,4.0,0,8.0,1,4,1
42,0.03077586558183127,9,0,4.0,0,10.0,1,4,0
25,0.12696037815297267,13,0,4.0,2,10.0,0,4,1
58,0.08698469186780945,9,0,4.0,0,12.0,1,4,1
30,0.2013875117154073,10,0,4.0,4,12.0,1,4,0
21,0.17870987897474905,10,0,4.0,4,3.0,3,4,0
61,0.13653441273549666,9,0,4.0,2,11.0,0,4,1
33,0.09879110579861725,12,0,4.0,2,6.0,0,4,1
51,0.11547588323983646,14,0,4.0,2,13.0,0,4,1
70,0.14147050433979436,10,0,4.0,6,4.0,1,4,0
55,0.1333552926474783,9,0,4.0,2,7.0,0,4,1
29,0.12025169448934409,10,2202,6.0,0,3.0,1,4,1
46,0.07591991415492862,14,0,4.0,6,10.0,1,4,0
35,0.005558196710177803,10,0,1.0,0,4.0,4,1,0
31,0.09640048355768055,9,0,4.0,2,3.0,0,4,1
37,0.06299765012700181,10,0,4.0,2,4.0,0,4,1
43,0.01604501433015037,10,0,4.0,2,12.0,0,4,1
23,0.12015457546080602,9,0,4.0,4,12.0,1,4,1
41,0.07077328479645753,9,13550,4.0,0,3.0,1,4,1
42,0.0050359272490186225,13,0,2.0,2,10.0,5,4,0
26,0.024743619347740456,6,2907,4.0,4,1.0,1,4,0
45,0.06372366580187719,10,0,4.0,2,4.0,0,4,1
25,0.16569864576683282,12,0,4.0,2,12.0,0,4,1
33,0.12918392849866206,4,0,4.0,5,7.0,1,4,1
38,0.07320533543418319,13,0,4.0,2,7.0,0,4,1
28,0.0751395661563956,9,0,4.0,4,4.0,1,4,0
68,0.071051737955203,11,0,6.0,2,10.0,0,4,1
42,0.1428335665095557,9,0,2.0,2,3.0,0,4,1
35,0.06453117996223903,14,0,4.0,2,12.0,0,4,1
36,0.09787628529903153,10,0,4.0,0,1.0,4,4,0
33,0.027905081430570078,9,0,4.0,2,3.0,0,4,1
22,0.031669632305999645,10,0,4.0,4,1.0,1,4,0
45,0.10518330367694001,13,0,2.0,2,11.0,0,4,1
24,0.1844045856481167,10,0,4.0,4,8.0,1,4,0
57,0.08702747857268986,2,0,4.0,3,8.0,1,4,1
36,0.03361337118485215,9,15024,2.0,2,10.0,0,4,1
41,0.014279213811276675,9,0,4.0,4,1.0,1,4,0
26,0.12922603604949676,10,0,6.0,4,10.0,3,4,0
25,0.03296817484141753,10,0,6.0,4,5.0,3,4,0
53,0.09589723040980155,10,0,7.0,2,5.0,0,4,1
28,0.10543934475217669,12,0,2.0,6,10.0,4,4,1
30,0.24361595197022587,14,0,2.0,4,10.0,1,4,0
38,0.12671792015865038,7,0,6.0,2,3.0,0,4,1
37,0.11045693484196085,10,0,2.0,0,11.0,4,4,1
30,0.1110899064125725,14,0,4.0,2,10.0,0,4,1
41,0.1068601350158243,9,0,4.0,2,7.0,5,2,0
29,0.07665883375667269,10,0,4.0,4,7.0,1,2,1
31,0.14153909889841215,10,0,4.0,0,3.0,1,4,1
36,0.10034501025522609,9,3908,4.0,2,3.0,0,4,1
59,0.07103475910405999,9,0,6.0,2,4.0,0,4,1
33,0.08316377120658508,9,0,6.0,2,3.0,0,4,1
29,0.04710816207332147,9,0,4.0,2,12.0,0,4,1
49,0.07463359639233372,10,0,7.0,2,7.0,0,4,1
50,0.03893522228711917,6,0,1.0,5,3.0,1,4,1
33,0.06779994838429253,13,0,4.0,2,4.0,0,4,1
28,0.1950102552260904,4,0,4.0,2,6.0,0,4,1
81,0.10227856182339279,9,0,4.0,0,7.0,1,4,0
24,0.06830184322408009,10,0,4.0,4,13.0,1,4,0
32,0.014351883294168784,10,0,6.0,2,3.0,0,4,1
47,0.14416674590130535,9,0,1.0,2,14.0,0,2,1
44,0.309980168701865,9,0,4.0,2,7.0,0,2,1
24,0.23413360318387416,10,0,4.0,4,4.0,3,4,1
37,0.02640075521929884,10,7298,2.0,2,13.0,5,4,0
51,0.11818502872821612,13,0,4.0,2,12.0,0,4,1
52,0.07841784273508917,9,0,4.0,2,14.0,0,4,1
22,0.18955257331467923,10,0,4.0,4,1.0,1,4,0
28,0.08541652517624047,12,0,4.0,4,8.0,1,3,1
47,0.11019138561008408,10,0,6.0,2,3.0,0,4,1
43,0.12805449532062863,9,0,4.0,2,3.0,0,4,1
25,0.06545211284823624,9,0,4.0,4,4.0,1,4,1
43,0.11457328751307372,10,0,4.0,2,14.0,0,4,1
25,0.015293190801537604,13,0,4.0,4,4.0,3,4,0
59,0.04318197253501039,14,0,4.0,2,10.0,0,4,1
29,0.09816085084418848,12,0,4.0,0,10.0,4,4,0
30,0.0332697192377175,5,0,4.0,2,7.0,5,4,0
24,0.018705260727238153,10,0,4.0,2,7.0,5,3,0
38,0.0799513725703264,13,0,4.0,4,8.0,1,4,1
37,0.04620896211678733,9,0,6.0,2,4.0,0,4,1
26,0.21076119585444372,1,0,4.0,3,7.0,1,4,1
30,0.0873283438149441,9,0,4.0,4,8.0,4,4,0
73,0.11519607177299955,14,0,2.0,2,10.0,0,4,1
30,0.18719047554366283,9,0,4.0,2,7.0,0,2,1
33,0.20194305972480678,9,0,4.0,2,8.0,0,4,1
46,0.010825715488787168,10,0,4.0,2,14.0,0,4,1
40,0.28273115007946104,9,3464,4.0,2,7.0,5,2,0
18,0.018294372529577156,7,0,4.0,4,8.0,3,4,1
35,0.2355618641420247,13,7298,4.0,2,10.0,5,4,0
22,0.07469811602667717,9,0,4.0,4,1.0,3,4,0
50,0.12640075521929883,9,0,5.0,2,12.0,0,2,1
62,0.04129664090408987,4,0,4.0,6,7.0,1,2,1
39,0.18408674155471944,13,7298,5.0,2,4.0,0,4,1
22,0.1335631137854688,10,0,4.0,4,12.0,3,4,1
33,0.22828472854212795,9,0,4.0,4,1.0,4,2,0
31,0.24908721696255146,9,0,4.0,4,6.0,3,1,0
29,0.11654419255375505,13,0,4.0,4,1.0,3,4,1
38,0.07856182339278195,10,0,6.0,2,7.0,0,4,1
24,0.135045707067277,13,0,4.0,4,12.0,3,4,0
29,0.11909917007375614,9,0,2.0,5,11.0,2,4,0
49,0.05600915499653632,14,0,1.0,2,1.0,0,4,1
33,0.1491021583515573,4,0,4.0,2,7.0,0,4,1
28,0.08861534073158474,9,0,4.0,4,7.0,1,4,1
22,0.07778826693470613,13,0,4.0,4,1.0,3,4,0
37,0.1193844147729588,9,0,4.0,2,7.0,0,4,1
30,0.18480460738104618,9,0,4.0,2,3.0,0,4,1
49,0.012891702095869385,4,0,4.0,2,3.0,0,4,1
29,0.10130193830564649,9,0,4.0,2,4.0,0,4,1
25,0.08978280653617854,9,0,4.0,5,4.0,4,4,0
36,0.08242892652911533,9,0,4.0,3,1.0,4,4,0
36,0.06777210306841798,16,0,7.0,4,10.0,1,4,1
21,0.16125969492400266,9,0,4.0,4,8.0,3,4,1
18,0.10422909224270249,10,0,4.0,4,8.0,3,4,0
30,0.10902935303785605,11,0,2.0,4,11.0,1,4,1
44,0.18754703141766615,10,0,4.0,4,1.0,3,2,0
40,0.014293476046236807,10,0,4.0,2,14.0,0,4,1
43,0.10580269216663724,9,0,4.0,2,4.0,0,4,1
45,0.13242960568316106,13,0,4.0,2,4.0,0,4,1
29,0.08036769400035317,10,0,4.0,3,12.0,3,1,0
40,0.0841872563534861,10,0,4.0,2,1.0,5,4,0
43,0.6520347455209792,10,0,4.0,2,8.0,0,4,1
20,0.1582510425014602,10,0,4.0,4,8.0,1,4,0
32,0.0399790820553918,13,0,7.0,2,13.0,0,4,1
19,0.07203583216745223,10,0,4.0,4,8.0,3,4,0
21,0.07126023824723925,9,0,4.0,4,7.0,3,4,1
23,0.07320126050990886,11,0,4.0,2,6.0,0,4,1
24,0.024488936580595207,7,0,4.0,4,8.0,1,2,0
52,0.049011830863476456,11,0,4.0,0,8.0,1,4,1
51,0.04356909034107116,10,0,4.0,0,7.0,4,4,0
19,0.18297700384401192,10,0,4.0,4,8.0,1,4,1
54,0.07520001086646473,10,0,4.0,2,12.0,0,4,1
50,0.0627837166025998,9,0,4.0,0,7.0,2,4,0
29,0.06645454421971991,10,0,4.0,0,7.0,1,4,1
17,0.11802474837342605,6,0,4.0,4,13.0,3,4,1
47,0.13747232447263688,9,0,4.0,0,8.0,4,4,0
46,0.2529916735713995,13,0,4.0,0,10.0,4,2,0
30,0.11114084296600155,10,0,4.0,2,6.0,0,4,1
58,0.24044701919289335,10,0,4.0,2,8.0,5,4,0
48,0.07228372339414026,13,0,4.0,0,10.0,1,2,0
23,0.14095842218932098,10,0,4.0,4,11.0,3,4,1
23,0.11151777346137651,11,0,4.0,4,1.0,3,4,0
45,0.17736107903994786,9,0,4.0,2,3.0,0,4,1
20,0.11571154969370152,10,0,4.0,4,12.0,3,2,1
26,0.13584371307099877,4,0,4.0,4,7.0,3,4,1
50,0.0826381059751973,13,0,2.0,4,10.0,3,4,0
49,0.10382024150717867,9,0,4.0,2,12.0,0,4,1
26,0.17823650860488177,10,0,4.0,4,8.0,2,4,1
47,0.1252509474198938,15,0,4.0,0,1.0,1,4,1
31,0.1363177625949118,8,4650,4.0,4,12.0,1,4,1
19,0.009735673245405524,10,0,4.0,4,7.0,3,4,0
23,0.23715787614946823,6,0,4.0,2,8.0,0,4,1
35,0.09256597981554177,9,0,4.0,2,3.0,0,4,1
46,0.3035166596487416,10,0,4.0,2,3.0,0,4,1
28,0.13746349547004252,7,0,6.0,4,3.0,1,4,1
58,0.18817932383423208,10,7688,4.0,2,4.0,0,4,1
21,0.1104453892231836,9,0,4.0,4,1.0,3,4,0
50,0.22806943670963448,6,0,6.0,0,12.0,1,4,0
30,0.06294399695738988,5,0,4.0,4,7.0,1,4,0
31,0.013117860393094363,13,0,4.0,4,10.0,1,4,0
31,0.18608617106532105,13,0,6.0,2,1.0,5,4,0
35,0.11506227842599259,9,3103,6.0,2,3.0,0,4,1
33,0.15391464391953383,16,0,4.0,2,10.0,0,4,1
34,0.08316377120658508,14,7688,4.0,2,10.0,0,4,1
67,0.09855747680688934,15,6418,4.0,2,7.0,0,4,1
37,0.12574129664090408,9,0,4.0,2,6.0,0,4,1
48,0.023809782534874563,14,0,4.0,2,10.0,0,4,1
34,0.0372162833974002,13,1471,1.0,4,4.0,4,1,1
24,0.16141590035451842,10,0,4.0,4,4.0,3,4,1
55,0.11114831366050448,9,0,4.0,0,9.0,1,4,0
50,0.12272109859958436,9,0,4.0,2,13.0,0,4,1
40,0.13397128536694694,13,0,4.0,2,12.0,0,4,1
33,0.0885548960215156,13,0,4.0,4,6.0,1,4,1
51,0.12092201953247037,10,0,1.0,2,3.0,0,4,1
30,0.12503973051167466,10,0,4.0,4,7.0,1,4,1
41,0.10489873813178305,9,0,4.0,2,7.0,0,4,1
47,0.11019138561008408,11,0,2.0,2,4.0,0,4,1
27,0.1348677687072982,4,0,4.0,4,5.0,3,4,1
37,0.07212683880957879,13,4934,4.0,5,10.0,4,4,0
40,0.08950027845315875,11,0,4.0,2,3.0,0,4,1
36,0.06430162589478546,9,0,4.0,2,7.0,0,4,1
37,0.11263837763681558,9,0,4.0,2,7.0,0,2,1
38,0.12514703685089854,15,0,4.0,5,10.0,1,4,1
